,age,income,city,education,target
2889,,61076.89958250636,LA,Bachelors,146.67759929484157
2890,25.0,66668.35057101121,LA,Bachelors,101.77250911764104
2891,26.0,64380.19048282529,LA,Bachelors,79.28330916305605
2892,58.0,70803.10945923251,LA,Bachelors,180.5534144499901
2893,34.0,,NY,PhD,146.68009196792937
2894,55.0,82996.26378181831,NY,Bachelors,174.8050266106323
2895,43.0,58459.98123863051,NY,Bachelors,146.86520627262163
2896,44.0,69544.68817204527,LA,Bachelors,148.30954123171307
2897,24.0,81911.44562439166,NY,,99.53057792500357
2898,55.0,85536.04761144258,NY,Bachelors,168.78281756385908
2899,,60082.64973018771,LA,Bachelors,151.06389058293584
2900,42.0,80622.4668220036,NY,,162.9047853474467
2901,42.0,74967.19763781552,LA,Masters,144.66069321557202
2902,32.0,54010.163296916064,,Masters,131.0734703707729
2903,25.0,82002.36943878603,NY,Masters,128.48474071231112
2904,22.0,72273.14812648704,LA,Bachelors,90.2399052365534
2905,49.0,43879.140905102104,NY,PhD,213.12412407208728
2906,45.0,65592.19658932945,SF,Bachelors,152.9417136568039
2907,56.0,70597.86312377459,LA,Masters,178.7319997973201
2908,34.0,60912.63281773609,NY,,127.27337860649907
2909,55.0,88423.42638247788,,PhD,232.22491215446362
2910,32.0,,LA,Masters,118.61002723394738
2911,57.0,64262.647616307324,NY,Bachelors,183.4546123667007
2912,38.0,62616.617179693865,NY,Masters,163.71696561476696
2913,56.0,68031.47989946019,LA,Bachelors,171.2204693473896
2914,39.0,66998.79151289978,SF,Masters,173.37999020687764
2915,43.0,61112.47159297116,LA,Masters,172.5193930905761
2916,45.0,14368.05086015063,LA,Bachelors,144.02596039743443
2917,40.0,96322.17813399421,SF,Bachelors,156.4376933633736
2918,58.0,70006.26945667213,NY,Bachelors,193.2297014070681
2919,42.0,67325.34832106385,SF,Masters,161.64929895384554
2920,29.0,74877.53695077926,LA,Bachelors,88.67943425929263
2921,49.0,68799.13377198865,NY,Masters,179.8364892668424
2922,26.0,63545.262330318255,SF,PhD,144.29051671496705
2923,38.0,54915.31020412076,NY,Bachelors,145.72419460780105
2924,58.0,42420.80835256456,NY,PhD,222.83980393779402
2925,57.0,49684.316050684094,,Masters,197.84548667546264
2926,40.0,53249.88899934779,LA,,118.11350656149585
2927,48.0,79763.83237061453,NY,Bachelors,171.20591762976161
2928,55.0,80869.34720146592,NY,Masters,170.74719104049677
2929,32.0,56773.013432998436,LA,Bachelors,99.07481909537725
2930,33.0,30045.187893439077,,Bachelors,118.02419190915502
2931,42.0,70136.81079252815,LA,Bachelors,130.77985826061624
2932,32.0,63676.86676511022,SF,Masters,141.4840572238913
2933,49.0,63306.06269949803,NY,Masters,179.10458528328564
2934,26.0,84339.06213646547,NY,Masters,135.59311255676306
2935,,72079.78938209279,LA,Bachelors,106.66549681032951
2936,41.0,55354.305272198806,LA,Masters,160.2012358378666
2937,33.0,51903.80449061426,NY,PhD,170.65075337103826
2938,,66060.82964522566,NY,Bachelors,103.09869696619542
2939,38.0,56403.80856715537,SF,,138.30730427280247
2940,40.0,68914.03563958574,SF,,184.5768546606164
2941,47.0,85392.1306660295,LA,Masters,156.75396820062997
2942,53.0,49303.263826008246,NY,Masters,190.9198962575686
2943,27.0,71316.69152213453,SF,PhD,158.10279016440373
2944,57.0,,SF,Masters,193.30993474382797
2945,,68707.18996272837,LA,Bachelors,169.04472584379877
2946,32.0,80823.71342676479,SF,Masters,134.38155824648186
2947,54.0,65690.91261826806,SF,Masters,202.77451140170592
2948,45.0,72562.42119135456,SF,PhD,207.12581794168784
2949,44.0,76611.77398513265,SF,Bachelors,150.33011602107797
2950,36.0,61419.96342605298,,Masters,144.10955959880542
2951,48.0,99860.14025785,LA,Masters,157.74641055440486
2952,32.0,78663.70270497883,LA,Bachelors,118.33276770782547
2953,38.0,89544.78248075381,LA,Bachelors,123.74447700397103
2954,35.0,86065.35919541153,LA,PhD,149.52560731050704
2955,48.0,74909.33903925116,SF,Bachelors,182.42087893633723
2956,,90786.84133539711,LA,Masters,162.00838096399676
2957,,72818.72066787876,LA,PhD,168.9952544110634
2958,25.0,59053.37075238456,LA,,98.85649162783955
2959,28.0,70222.28847344445,LA,PhD,137.5822339606207
2960,56.0,54907.49631377303,LA,Masters,191.7751249275545
2961,30.0,38474.435078352966,NY,Bachelors,100.15383475949628
2962,29.0,,LA,Bachelors,91.94526810052984
2963,38.0,71093.22299456313,,PhD,164.12943166913604
2964,38.0,85928.87178232122,NY,Bachelors,138.56781255830612
2965,54.0,57167.21193135469,LA,Bachelors,157.96015097257992
2966,53.0,85152.43680290732,NY,Bachelors,170.67586858017896
2967,29.0,51839.755212896845,NY,,120.87886943401195
2968,40.0,56207.163007908246,NY,Bachelors,160.73642271129967
2969,59.0,91737.34905094678,NY,PhD,231.76149655556975
2970,24.0,70714.31529943744,LA,PhD,134.4225246553663
2971,26.0,67395.67082073035,LA,Bachelors,93.87731638762888
2972,34.0,73529.1998486174,SF,Bachelors,127.03513397123048
2973,52.0,51903.95123922931,NY,Masters,181.81657812228406
2974,37.0,65037.27807139266,NY,Bachelors,132.52246860897722
2975,53.0,70039.91737189828,NY,Masters,176.70021854718217
2976,43.0,88470.71404269148,,,182.19003541623576
2977,50.0,44943.742910478984,LA,PhD,204.9922550621079
2978,43.0,96444.85473063657,SF,Bachelors,160.5820134363979
2979,,68130.28392512436,LA,Bachelors,101.56595112950617
2980,31.0,53341.656265494865,LA,Bachelors,119.71798768107435
2981,42.0,50625.47925798413,LA,Bachelors,124.67851693687827
2982,37.0,74097.2397550631,SF,Bachelors,126.08582925520113
2983,33.0,49791.857798972116,NY,PhD,152.50151596078305
2984,23.0,61598.146823603514,NY,,133.92275286422586
2985,45.0,,LA,PhD,166.18874060574166
2986,56.0,87155.13609107239,LA,PhD,220.70844127042673
2987,51.0,85276.8018889596,SF,Bachelors,198.39908772806427
2988,51.0,60355.11414821561,LA,Masters,174.70617404820206
2989,56.0,66809.75244668617,NY,Bachelors,170.8544168538073
2990,40.0,46069.226497363816,SF,,154.7057225449517
2991,29.0,39413.5673013442,SF,,127.22713979853486
2992,47.0,51564.21328611071,NY,Masters,183.99350402165308
2993,28.0,86846.46041988715,SF,Masters,134.15954250432554
2994,51.0,81701.21083332191,NY,Bachelors,176.04057699512376
2995,28.0,75751.54393894921,NY,Bachelors,120.04903436745387
2996,,48135.63270069135,,Bachelors,115.30500544642959
2997,22.0,,LA,Bachelors,103.22581155128192
2998,57.0,57132.68457732067,NY,Bachelors,184.56803854405703
2999,46.0,67510.02444069156,NY,Masters,165.66844780813474
